GameName,Id:76561198265006315
Counter-Strike: Global Offensive,1620
Garry's Mod,1036
Arma 3,257
Spintires¢ç,160
Team Fortress 2,136
Sleeping Dogs: Definitive Edition,49
Among Us,44
PAYDAY 2,43
Grand Theft Auto V,32
Wallpaper Engine,21
SCP: Secret Laboratory,11.2
Unturned,6.2
APB Reloaded,4.9
Business Tour - Online Multiplayer Board Game,4.4
World of Tanks Blitz,3.9
Outside The Grid,1.5
VRChat,1.2
World of Guns: Gun Disassembly,0.6
Veterans Online,0.4
Anomaly 2,0.2

Recently Played
Counter-Strike: Global Offensive,50.3
Terraria,0.0
Garry's Mod,47.5
Wallpaper Engine,0.2
Soundpad Demo,1.0
Phasmophobia,2.3
Arma 3,2.6
Among Us,1.3
Easy eSports,0.0
VRChat,0.1

Badges,Games,Inventory,Screenshots,WorkshopWorkshop ItemsItems,Reviews,Artwork,Groups,Friends,Wishlist
14,11,?,22,2,8,5,11,152,7
