GameName,Id:76561198265006067
Counter-Strike: Global Offensive,2564
Z1 Battle Royale,230
Hurtworld,220
Among Us,63
The Forest,51
Pummel Party,44
Euro Truck Simulator 2,36
Business Tour - Online Multiplayer Board Game,36
London 2012: The Official Video Game of the Olympic Games,34
Rocket League,31
Garry's Mod,26
Golf With Your Friends,17.2
Human: Fall Flat,15.7
FreeStyleFootball,12.6
Green Hell,10.4
Desolate,9.0
Hand Simulator: Survival,7.0
UNO,7.0
Heroes of Might & Magic III - HD Edition,6.1
Hand Simulator,5.7
Stronghold HD,5.1
Supraball,4.9
GRID 2,4.7
Worms Clan Wars,4.4
Dead by Daylight,3.3
Counter-Strike,1.7
Dead Realm,1.4
The Witcher 3: Wild Hunt,1.0
PAYDAY 2,0.9
Zula Europe,0.9
pla_toon,0.8
GridIron,0.5
Evolve Stage 2,0.3

Recently Played
Counter-Strike: Global Offensive,11.9
Green Hell,10.4
The Forest,3.0

Badges,Games,Inventory,Screenshots,Artwork,Groups,Friends,Wishlist
6,45,?,27,1,31,110,0
