GameName,Id:76561198265006447
Rocket League,823
Counter-Strike: Global Offensive,180
Garry's Mod,114
Call of Duty: Black Ops II - Multiplayer,37
Dying Light,23
GRID 2,18.2
Among Us,15.4
Call of Duty: Black Ops III,15.2
Subnautica,9.0
Call of Duty: Black Ops II - Zombies,8.1
Ultimate Chicken Horse,6.0
Call of Duty: Black Ops,4.7
Overcooked! 2,4.1
Brawlhalla,3.7
SpeedRunners,3.4
Pummel Party,3.2
Golf It!,2.9
Satisfactory,2.1
Monopoly Plus,1.2
Gang Beasts,1.1
Fall Guys: Ultimate Knockout,1.1
Mount Your Friends 3D: A Hard Man is Good to Climb,1.0
Aim Lab,0.9
UNO,0.6
Trials Rising,0.5
BattleBlock Theater,0.4
Summer Games Heroes,0.3
Tricky Towers,0.2

Recently Played
Among Us,1.7
Rocket League,29.3

Badges,Games,Inventory,Friends,Wishlist
3,31,?,8,1
