GameName,Id:76561198252528310
PLAYERUNKNOWN'S BATTLEGROUNDS,970
Mount & Blade II: Bannerlord,184
Red Dead Redemption 2,70
NBA 2K20,64
Counter-Strike: Global Offensive,22
Team Fortress 2,20
Raft,19.4
Dota 2,14.3
Wallpaper Engine,12.5
ARK: Survival Evolved,5.9
The Surge,4.7
Human: Fall Flat,3.2
Black Squad,2.0
Enigmatis 2: The Mists of Ravenwood,0.3
Zup! X,0.2

Recently Played
Mount & Blade II: Bannerlord,3.3
Wallpaper Engine,0.1

Badges,Games,Inventory,Friends,Wishlist
3,18,?,3,1
