GameName,Id:76561198252529282
Counter-Strike: Global Offensive,470
Monster Hunter: World,39
SMITE,14.0
PAYDAY 2,12.4
Golf With Your Friends,6.8
RISK Factions,3.3
Viscera Cleanup Detail: Santa's Rampage,2.6
Warhammer: Vermintide 2,1.4
The Complex,1.3
Dragon Nest,1.3
Splitgate: Arena Warfare,0.9
Battlerite,0.8
Team Fortress 2,0.8
ArcheAge,0.5
Echo of Soul,0.4
Swordsman,0.4
Space Engineers,0.3

Badges,Games,Inventory,Friends,Wishlist
3,13,?,20,1
