GameName,Id:76561198264947094
Counter-Strike: Global Offensive,1674
Banished,32
F1 2016,15.0
Paladins,11.9
Grand Theft Auto V,7.8
Age of Mythology: Extended Edition,3.1
Counter-Strike,2.8
Counter-Strike: Condition Zero,0.6
Black Squad,0.3

Recently Played
Counter-Strike: Global Offensive,23.2

Badges,Games,Inventory,Reviews,Wishlist
4,8,?,1,2
