GameName,Id:76561198264944861
Counter-Strike: Global Offensive,333
Unturned,300
Robocraft,178
Euro Truck Simulator 2,95
LEGO¢ç MARVEL Super Heroes,92
Slime Rancher,41
Rocket League,24
SNOW,21
Tom Clancy's Rainbow Six Siege,12.3
LEGO¢ç STAR WARS¢â: The Force Awakens,10.9
Trove,7.2
Business Tour - Online Multiplayer Board Game,3.8
World of Tanks Blitz,3.3
60 Seconds!,0.8
Goat Simulator,0.7
Fallout Shelter,0.2
Team Fortress 2,0.2

Recently Played
Counter-Strike: Global Offensive,8.2
Euro Truck Simulator 2,0.0

Badges,Games,Inventory,Groups,Friends,Wishlist
4,13,?,7,33,0
