GameName,Id:76561198264969700
Dota 2,2093
Warframe,1165
Grand Theft Auto V,922
Counter-Strike: Global Offensive,588
Unturned,213
Subnautica,171
Monster Hunter: World,87
Dying Light,74
Stardew Valley,72
The Crew 2,68
PLAYERUNKNOWN'S BATTLEGROUNDS,63
For Honor,63
Call of Duty: Black Ops III,61
Far Cry 5,59
Fallout 3,52
Paladins,24
AdventureQuest 3D,23
Left 4 Dead 2,17.2
ACE COMBAT¢â 7: SKIES UNKNOWN,15.8
Battlefield: Bad Company¢â 2,9.8
Portal 2,9.3
Tomb Raider,7.5
Brawlhalla,5.5
Wallpaper Engine,4.0
Dota Underlords,3.5
Alien Swarm: Reactive Drop,3.3
Assassin's Creed Origins,2.8
ORION: Prelude,2.4
GRID 2,2.1
Team Fortress 2,2.0
EVE Online,1.7
HITMAN¢â,1.2
SNOW,0.9
SCP: Secret Laboratory,0.9
Defiance,0.7
America's Army: Proving Grounds,0.6
PAYDAY 2,0.5
Warface,0.3
DCS World Steam Edition,0.3
Creativerse,0.2
Lead and Gold - Gangs of the Wild West,0.1

Recently Played
Dota 2,4.8

Badges,Games,Inventory,Screenshots,Videos,Reviews,Artwork,Groups,Friends,Wishlist
12,30,?,126,12,6,3,1,64,20
