GameName,Id:76561198264971132
theHunter Classic,444
Fishing Planet,405
theHunter: Call of the Wild¢â,400
Euro Truck Simulator 2,332
American Truck Simulator,138
Russian Fishing 4,118
Steel Ocean,90
Spintires¢ç,54
MudRunner,31
DCS World Steam Edition,7.2
Real Pool 3D - Poolians,1.8

Recently Played
American Truck Simulator,5.7
theHunter: Call of the Wild¢â,12.3
theHunter Classic,23.2
Euro Truck Simulator 2,2.2

Badges,Games,Inventory,Groups,Wishlist
3,5,?,1,1
