GameName,Id:76561198264969103
Counter-Strike: Global Offensive,1551
TEKKEN 7,274
Left 4 Dead 2,14.3
PLAYERUNKNOWN'S BATTLEGROUNDS,1.4
Garry's Mod,1.0

Recently Played
Counter-Strike: Global Offensive,8.4

Badges,Games,Inventory,Groups,Friends,Wishlist
5,6,?,3,64,0
