GameName,Id:76561198264970108
Dota 2,913
Counter-Strike: Global Offensive,693
Grand Theft Auto V,108
PLAYERUNKNOWN'S BATTLEGROUNDS,50
Half-Life 2,32
The Forest,29
Kerbal Space Program,22
Metro 2033 Redux,13.8
Metro: Last Light Redux,12.2
Hurtworld,12.2
Rocket League,11.1
Rust,10.6
Youtubers Life,8.6
Half-Life: Source,7.2
Spore,6.9
Garry's Mod,6.8
Half-Life 2: Episode Two,6.2
Paladins,6.1
Synergy,5.3
Unturned,4.8
Half-Life 2: Episode One,4.7
PAYDAY 2,4.2
Tom Clancy's Rainbow Six Siege,4.1
Portal 2,3.2
Heroes & Generals,3.0
Firewatch,2.2
War Thunder,2.1
TrackMania Nations Forever,1.9
Dota Underlords,1.3
BioShock Infinite,1.2
Team Fortress 2,1.1
Wallpaper Engine,0.9
Spore: Creepy & Cute Parts Pack,0.8
The Stalin Subway,0.7
Insurgency,0.5
Portal,0.4
theHunter Classic,0.3
Spore: Galactic Adventures,0.3
Saints Row 2,0.3
Deceit,0.2
Russian Fishing 4,0.1
Fallout Shelter,0.1

Recently Played
Dota 2,8.8
Wallpaper Engine,0.0

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
5,44,?,11,6,67,0
