GameName,Id:76561198264970497
Counter-Strike: Global Offensive,400
Realm Royale,93
Paladins,49
Black Squad,28
The Forest,27
Among Us,18.4
Z1 Battle Royale,17.9
The Crew 2,16.0
Dying Light,10.7
PAYDAY 2,8.1
theHunter: Call of the Wild¢â,6.0
Ironsight,4.8
Friday the 13th: The Game,2.8
SAS: Zombie Assault 4,2.4
Hand Simulator,1.7
Saints Row: The Third,1.0
Halo Wars: Definitive Edition,0.9
Headsnatchers,0.3
Team Fortress 2,0.3
Halo: Spartan Assault,0.2
Halo: Spartan Strike,0.1

Recently Played
Among Us,0.5

Badges,Games,Inventory,Groups,Friends,Wishlist
6,26,?,3,38,0
