GameName,Id:76561198265042713
Garry's Mod,16.8
Counter-Strike: Source,4.8
Fallout: New Vegas RU,4.0
Unturned,2.4
Counter-Strike,1.5
Portal 2,1.2
Counter-Strike: Global Offensive,1.2
Counter-Strike: Condition Zero Deleted Scenes,1.0
7 Days to Die,0.8

Badges,Games,Inventory,Groups,Friends,Wishlist
2,15,?,1,5,0
