GameName,Id:76561198265041666
Team Fortress 2,379
Dota 2,169
SMITE,43
Unturned,25
Assassin's Creed II,22
Counter-Strike: Global Offensive,21
Paladins,18.3
Portal 2,14.6
The Elder Scrolls V: Skyrim,11.7
Shakes and Fidget,11.1
WTFast Gamers Private Network (GPN),1.3
Counter-Strike,1.3
Devilian,0.7
Brawlhalla,0.6
ORION: Prelude,0.1

Recently Played

Badges,Games,Inventory,Screenshots,Artwork,Friends,Wishlist
4,12,?,71,1,6,0
