GameName,Id:76561198265041736
Counter-Strike: Global Offensive,608
Dota 2,91
World of Tanks Blitz,27
Unturned,21
Paladins,12.4
Tom Clancy's Rainbow Six Siege,4.4
Deceit,3.3
Team Fortress 2,2.7
7 Days to Die,2.0
Euro Truck Simulator,1.3
Two Worlds: Epic Edition,1.2
The Long Dark,1.1
Tomb Raider,0.9
Clicker Heroes,0.8
Who's Your Daddy?!,0.5
Dinosaur Hunt,0.5
Blood and Bacon,0.5
War Thunder,0.4
BEEP,0.3
Tom Clancy's Ghost Recon Phantoms - EU,0.2
Heli Heroes,0.2
Pressure,0.2
Pool Nation FX,0.2
BLOCKADE 3D,0.2
TOXIKK,0.1

Recently Played
Counter-Strike: Global Offensive,7.8

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Wishlist
7,22,?,23,1,1,40,5
