GameName,Id:76561198252535508
PLAYERUNKNOWN'S BATTLEGROUNDS,290
Counter-Strike: Global Offensive,270
Z1 Battle Royale,261
Frostpunk,62
Just Survive,52
Wallpaper Engine,15.2
Left 4 Dead 2,13.8
Human: Fall Flat,4.5
Warhammer: Vermintide 2,4.5
Torchlight II,4.1
Ice Lakes,3.2
Cuphead,1.5
Dota 2,1.5
Northgard,1.3
Raft,1.0
ESports Club,0.8
PAYDAY 2,0.6
Plague Inc: Evolved,0.4
ONRAID,0.4

Badges,Games,Inventory,Groups,Friends,Wishlist
3,22,?,5,17,2
