GameName,Id:76561198265042797
Dota 2,1205
Garry's Mod,1205
Hurtworld,757
Counter-Strike: Global Offensive,625
Paladins,153
Warframe,123
Panzar,87
Dead by Daylight,83
Battlerite,72
Robocraft,67
Brawlhalla,66
Unturned,62
Nosgoth,55
Evolve Stage 2,41
ARK: Survival Evolved,40
Magicka: Wizard Wars,25
Rocket League,15.4
No More Room in Hell,14.7
White Noise 2,14.3
Depth,12.3
BRAIN / OUT,10.2
Who's Your Daddy?!,10.2
Scrap Mechanic,6.8
PLAYERUNKNOWN'S BATTLEGROUNDS,4.9
WARMODE,3.6
Conan Exiles,1.9
Counter-Strike Nexon: Studio,1.4
Deceit,1.4
War Thunder,0.7
War Trigger 3,0.5
Crossout,0.4

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
12,18,?,2,3,89,0
