GameName,Id:76561198252520554
Counter-Strike: Global Offensive,3030
Team Fortress 2,857
Garry's Mod,566
Destiny 2,247
Halo: The Master Chief Collection,149
Counter-Strike Nexon: Studio,98
Batman¢â: Arkham Origins,96
PlanetSide 2,90
Assassin's Creed Unity,41
Among Us,30
Insanity Clicker,22
XSplit,21
Gang Beasts,19.4
Rust,11.2
Fallout Shelter,9.5
Tom Clancy's Rainbow Six Siege,5.7
Five Nights at Freddy's: Sister Location,5.4
Aftermath,4.8
Air Brawl,3.5
Unturned,1.7
Ring of Elysium,1.6
Antenna,1.6
Heroes & Generals,1.6
Dead by Daylight,0.8
UNO,0.7
Monopoly Plus,0.5
Counter-Strike: Source,0.5
Realm of the Mad God Exalt,0.4
Dirty Bomb,0.4
scram,0.1

Recently Played
Among Us,16.7

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
5,19,?,2,3,3,19,144,0
