GameName,Id:76561198252522518
Counter-Strike: Global Offensive,435
Terraria,355
Grand Theft Auto V,348
The Binding of Isaac: Rebirth,179
Bloons TD 6,178
The Witcher 3: Wild Hunt,164
Euro Truck Simulator 2,60
Don't Starve Together,55
Forager,52
Team Fortress 2,48
Stardew Valley,37
Dota 2,32
LEGO¢ç The Hobbit¢â,28
Hollow Knight,27
Unturned,26
Darkest Dungeon¢ç,24
Rocket League,23
tModLoader,21
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,21
The Witcher 2: Assassins of Kings Enhanced Edition,19.9
Business Tour - Online Multiplayer Board Game,17.5
Borderlands 2,16.2
Saints Row IV,15.8
The Walking Dead,12.4
Battlerite,12.4
Tomb Raider,12.1
Guacamelee! Super Turbo Championship Edition,12.1
Warframe,11.4
Crusader Kings II,11.0
Reigns: Her Majesty,10.9
Battlerite Royale,10.8
Kingdom: Classic,10.6
Cube World,10.4
Portal 2,8.9
HITMAN¢â,6.6
Who's Your Daddy,6.3
Don't Starve,5.8
Minion Masters,5.6
Castle Crashers,5.1
Crush Your Enemies,5.0
The Red Solstice,4.7
Killer is Dead,4.6
Super Meat Boy,4.5
Realm of the Mad God Exalt,4.4
Guns of Icarus Online,4.4
Evolve Stage 2,4.3
Grim Legends: The Forsaken Bride,4.2
Monaco,4.1
PAYDAY 2,4.0
Star Chronicles: Delta Quadrant,3.9
Intergalactic Bubbles,3.7
Mirror's Edge,3.6
Star Drifter,3.6
Saints Row: The Third,3.6
Layers of Fear,3.6
Outlast,3.5
F1 2015,3.5
Turbo Pug,3.4
Knights and Merchants,3.3
Bloop Reloaded,3.3
Super Mega Neo Pug,3.2
Sanctum 2,3.2
JumpBall,3.2
Cortex Command,3.2
Agent Awesome,3.2
Real Pool 3D - Poolians,3.2
Time Mysteries: Inheritance - Remastered,3.2
Super Space Pug,3.2
Mirage: Arcane Warfare,3.1
For Honor,3.0
The Binding of Isaac: Afterbirth+,3.0
Neighbours back From Hell,2.9
Jotun: Valhalla Edition,2.7
Timberman,2.7
Fortified,2.4
Endless Space,2.4
Lethal League,2.3
Murderous Pursuits,2.2
DISTRAINT: Deluxe Edition,2.0
GRID 2,2.0
A Story About My Uncle,1.9
ANYKEY,1.9
Satellite Reign,1.8
Sins of a Solar Empire: Rebellion,1.8
Deponia: The Complete Journey,1.7
FEZ,1.7
Turbo Pug DX,1.7
Arma Tactics,1.6
Eador. Masters of the Broken World,1.6
The Bureau: XCOM Declassified,1.6
Cities: Skylines,1.3
DiRT Rally,1.3
Hacknet,1.3
LIMBO,1.3
Stories: The Path of Destinies,1.3
Oh...Sir! The Insult Simulator,1.2
The Tiny Bang Story,1.2
Shadowrun Returns,1.2
KHOLAT,0.9
The Flame in the Flood,0.8
Black Desert Online,0.7
Stick Fight: The Game,0.7
Portal,0.7
Totally Accurate Battlegrounds,0.6
The LEGO¢ç NINJAGO¢ç Movie Video Game,0.6
Homefront,0.6
Swords and Soldiers HD,0.5
Elsword Free-to-Play,0.4
Zero Reflex,0.4
ARK: Survival Of The Fittest,0.4
Steep Open Beta,0.2
LEGO¢ç The Lord of the Rings¢â,0.2

Recently Played
The Witcher 3: Wild Hunt,0.0
Grand Theft Auto V,9.4
Bloons TD 6,1.4

Badges,Games,Inventory,Friends,Wishlist
19,122,?,31,0
