GameName,Id:76561198265008184
PLAYERUNKNOWN'S BATTLEGROUNDS,1381
Hurtworld,324
Dota 2,126
Counter-Strike: Global Offensive,42
7 Days to Die,39
Rust,9.6
The Forest,9.6
Reign Of Kings,2.3
Z1 Battle Royale,1.0
Infestation: The New Z,0.7
Raft,0.4
C.R.E.E.P.S,0.1

Recently Played
Counter-Strike: Global Offensive,0.9

Badges,Games,Inventory,Friends,Wishlist
3,12,?,15,0
