GameName,Id:76561198252404720
Counter-Strike: Global Offensive,439
Unturned,417
Warframe,287
PAYDAY 2,153
Terraria,87
METAL GEAR SOLID V: THE PHANTOM PAIN,77
Paladins,77
Rocket League,71
SoulWorker,55
Borderlands 2,40
Don't Starve Together,32
Zula Europe,32
Battlerite,31
The Evil Within,27
Dishonored,23
Stardew Valley,16.3
Ring of Elysium,15.5
Dungeon Defenders II,15.1
Tomb Raider,12.3
Euro Truck Simulator 2,10.0
PlanetSide 2,9.8
Realm Grinder,7.3
Grand Theft Auto V,6.8
The Flame in the Flood,6.8
Brawlhalla,4.2
Black Squad,3.5
Burn Me Twice,3.4
Doki Doki Literature Club,2.9
Black Desert Online,2.6
Metin2,2.5
Dirty Bomb,1.9
WildStar,1.4
Warface,1.3
Helltaker,1.3
VRChat,1.2
TERA,1.0
Neverwinter,0.9
Fallout Shelter,0.9
NBA 2K20,0.9
Alien Swarm: Reactive Drop,0.3
Dota 2,0.3
Z1 Battle Royale,0.3
Deceit,0.3
Ultimate Custom Night,0.2
SCP: Secret Laboratory,0.2

Recently Played
Counter-Strike: Global Offensive,8.4
Rocket League,32.3
Don't Starve Together,0.5

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
4,25,?,3,4,43,6
