GameName,Id:76561198252310084
Counter-Strike: Global Offensive,729
Dota 2,712
Terraria,192
PAYDAY 2,147
Team Fortress 2,117
War Thunder,80
Unturned,63
Garry's Mod,33
Spore,33
MAGIX Movie Edit Pro 2016 Plus,31
POSTAL 2,30
Paint the Town Red,29
Paladins,28
Left 4 Dead 2,24
Besiege,20
The Escapists,16.5
DiRT 3 Complete Edition,15.0
Mirror's Edge,14.3
BattleBlock Theater,12.5
Counter-Strike: Source,12.4
Dead Island,11.6
The Forest,10.3
Don't Starve,10.2
Minecraft: Story Mode - A Telltale Games Series,10.0
Don't Starve Together,9.5
The Escapists: The Walking Dead,9.1
The Narrator is a DICK,9.1
The Long Dark,9.0
Papers  Please,8.1
Turbo Dismount,8.0
Path of Exile,7.6
Rocket League,7.5
Portal 2,7.5
Kerbal Space Program,6.5
Ben and Ed,4.7
The Sims(TM) 3,4.3
Goat Simulator,4.1
Grand Theft Auto V,3.3
DOOM 3,2.9
This War of Mine,2.5
Rust,2.2
Who's Your Daddy,2.0
The Walking Dead,1.4
Mad Max,1.4
Codename CURE,1.1
Mitos.is: The Game,0.9
HITMAN¢â,0.6
Dead Island: Epidemic,0.5
INSIDE,0.3
Dead Island Riptide,0.3
Clock Simulator,0.2
Bass Blocks,0.2
Edgar,0.2
Surgeon Simulator,0.2
Just Survive,0.1
Anomaly Korea,0.1
Panzar,0.1
Tribes: Ascend,0.1

Recently Played
Dota 2,3.4

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
11,68,?,24,4,12,1
