GameName,Id:76561198252302646
Counter-Strike: Global Offensive,5155
Rust,2937
Dota 2,260
ESEA,21
Grand Theft Auto V,9.6
Counter-Strike,6.2
Unturned,3.5
Easy eSports,2.3
Dead by Daylight,1.3
PAYDAY 2,1.0
Mortal Kombat X,0.9
Left 4 Dead 2,0.7
Rust - Staging Branch,0.5

Recently Played
Rust,164.2
Counter-Strike: Global Offensive,5.4
Spacewar,0.3

Badges,Games,Inventory,Screenshots,Videos,Artwork,Groups,Friends,Wishlist
41,46,?,64,2,24,15,125,2
