GameName,Id:76561198252323012
Counter-Strike: Global Offensive,3961
Call of Duty: Black Ops III,255
Total War: ROME II - Emperor Edition,193
Borderlands 2,36
PAYDAY 2,31
Garry's Mod,27
Forts,20
Portal 2,16.4
Business Tour - Online Multiplayer Board Game,11.2
Deceit,8.4
Robocraft,4.5
Europa Universalis IV,4.4
Easy eSports,2.5
Unturned,2.2
No More Room in Hell,1.1
Battleborn,0.5

Recently Played
Counter-Strike: Global Offensive,39.9
Total War: ROME II - Emperor Edition,3.4

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
4,12,?,8,34,75,0
