GameName,Id:76561198252312026
Counter-Strike: Global Offensive,938
Unturned,143
Project Winter,135
Tom Clancy's Rainbow Six Siege,101
Garry's Mod,62
Team Fortress 2,57
ARK: Survival Evolved,47
Don't Starve Together,44
Rocket League,36
PAYDAY 2,34
NARUTO TO BORUTO: SHINOBI STRIKER,34
Slime Rancher,28
Among Us,27
Soundpad,26
The Forest,22
Sea of Thieves,18.2
Depth,17.3
Survarium,15.6
Brick Rigs,12.6
Borderlands 2 RU,9.9
No More Room in Hell,9.3
Human: Fall Flat,8.9
Dota 2,8.0
Zup! F,7.9
VRChat,7.3
Euro Truck Simulator 2,7.0
Move or Die,7.0
Portal 2,6.9
Stick Fight: The Game,6.5
Moe Era,5.4
Doki Doki Literature Club,2.2
Hurtworld,1.8
Crossout,1.7
Music Maker Steam Edition,1.5
Everlasting Summer,1.4
Fallout Shelter,1.3
DISTRAINT: Deluxe Edition,1.2
POSTAL 2,0.9
PLAYERUNKNOWN'S BATTLEGROUNDS,0.7
BLOCKADE 3D,0.7
Tom Clancy's Rainbow Six Siege - Test Server,0.4
SOS,0.4
Distant Space 2,0.3
Cry of Fear,0.1

Recently Played
Counter-Strike: Global Offensive,14.9
Tom Clancy's Rainbow Six Siege,0.6
Project Winter,1.3
Among Us,4.6
PLAYERUNKNOWN'S BATTLEGROUNDS,0.7
NARUTO TO BORUTO: SHINOBI STRIKER,9.0
Stick Fight: The Game,0.1

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
19,39,?,91,5,54,5
