GameName,Id:76561198252312616
Dota 2,5448
Counter-Strike: Global Offensive,3.7
Deceit,1.5
Tomb Raider,0.3

Recently Played
Dota 2,59.5

Badges,Games,Inventory,Screenshots,Artwork,Groups,Wishlist
4,3,?,1,4,25,0
