GameName,Id:76561198252314724
Paladins,38
Saints Row: The Third,35
Grand Theft Auto V,29
Saints Row IV,26
Phasmophobia,16.6
Dead by Daylight,15.9
Call of Duty: Black Ops III,13.8
Among Us,10.0
The Elder Scrolls Online,9.5
Left 4 Dead 2,7.2
Call of Duty: Black Ops - Multiplayer,6.7
Fallout 4,6.2
Dead Island Definitive Edition,6.1
Warframe,4.9
Killing Floor 2,3.8
Far Cry 4,3.8
No Man's Sky,2.0
Garry's Mod,1.7
Rust,1.0
VRChat,0.8
Destiny 2,0.7
Fault,0.5
Call of Duty: Black Ops,0.4
Killing Floor,0.3

Recently Played
Dead by Daylight,10.6
Destiny 2,0.7
Phasmophobia,8.2
Dead Island Definitive Edition,0.2
Paladins,2.8
Fallout 4,0.2
Grand Theft Auto V,0.1
Far Cry 4,0.2
Saints Row IV,10.1
Call of Duty: Black Ops III,0.1
Left 4 Dead 2,0.6
Killing Floor 2,3.8
Killing Floor,0.3

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
3,23,?,1,1,3,0
