GameName,Id:76561198264948708
Dota 2,1428
Garry's Mod,103
Unturned,74
Counter-Strike: Global Offensive,17.1
Warframe,6.9
Star Wars: Battlefront 2 (Classic  2005),6.5
Paladins,5.9
Team Fortress 2,4.3
Robocraft,3.5
Counter-Strike: Source,1.3
SMITE,1.2
Life is Strange¢â,0.8
Dirty Bomb,0.8
Tom Clancy's Ghost Recon Phantoms - EU,0.7
Gear Up,0.6
Portal 2,0.6
Ring of Elysium,0.5
Dota Underlords,0.5
Time of Dragons,0.5
Block N Load,0.3
Aftermath,0.3

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
7,6,?,37,3,2,4,58,7
