GameName,Id:76561198252302660
My Time At Portia,73
RPG Maker MV,56
Divinity: Original Sin 2,48
Stardew Valley,42
Among Us,31
Raft,23
Terraria,22
Slime Rancher,21
VA-11 Hall-A: Cyberpunk Bartender Action,21
Spiritfarer,18.9
Ace of Protectors,18.4
Aseprite,15.4
Garden Paws,15.1
The Coin Game,14.5
Don't Starve Together,13.6
Starbound,13.4
FINAL FANTASY XIV Online,12.1
Undertale,10.1
Cheeky Chooks,10.0
Wallpaper Engine,9.7
Moonlighter,9.5
Hollow Knight,6.5
Magicka,6.3
Ring of Elysium,5.5
Borderlands 2,4.1
BattleBlock Theater,2.5
Ever Forward Prologue,2.0
Golf With Your Friends,1.9
Portal,1.8
RWBY Deckbuilding Game,1.8
Staxel,1.4
Garry's Mod,1.1
Don't Starve,1.1
The Night of the Rabbit,1.1
Human: Fall Flat,1.0
Oxygen Not Included,0.9
Jenny LeClue - Detectivu,0.9
Kind Words,0.8
Dead by Daylight,0.8
Cities: Skylines,0.8
Townscaper,0.8
Depanneur Nocturne,0.6
Tabletop Simulator,0.6
Bendy and the Ink Machine,0.6
OneShot,0.5
Disco Elysium,0.5
Whispering Willows,0.4
Feel The Snow,0.2

Recently Played
Among Us,0.5
The Coin Game,0.1

Badges,Games,Inventory,Friends,Wishlist
10,52,?,16,40
