GameName,Id:76561198252306018
Counter-Strike: Global Offensive,3961
Europa Universalis IV,1581
Hearts of Iron IV,232
Crusader Kings II,197
Tom Clancy's Rainbow Six Siege,72
Arma 3,65
Borderlands 3,44
Foundation,38
Transport Fever 2,32
Crusader Kings III,24
World of Warships,23
Mount & Blade II: Bannerlord,13.7
Call of Duty: Modern Warfare 2 - Multiplayer,12.2
Garry's Mod,8.8
PLAYERUNKNOWN'S BATTLEGROUNDS,8.4
Imperator: Rome,6.9
Borderlands 2,6.7
Company of Heroes 2,5.5
Victoria II,5.2
Tabletop Simulator,5.1
Planet Zoo,5.1
Total War: NAPOLEON - Definitive Edition,4.8
Squarism,4.2
Assassin's Creed IV Black Flag,3.3
UNO,3.0
Dungeon Defenders II,2.7
Among Us,2.6
Borderlands: The Pre-Sequel,2.6
Assassin's Creed Syndicate,2.2
Worms Clan Wars,1.9
Dungeon Defenders,1.9
Anno 2205,1.5
Urban Empire,1.2
Dota 2,1.1
12 is Better Than 6,0.8
Euro Truck Simulator 2,0.7
Forward to the Sky,0.5
Phantasy Star Online 2,0.3
Killing Room,0.3
Borderlands GOTY,0.2
STAR WARS¢â Knights of the Old Republic¢â II: The Sith Lords¢â,0.2
Save One More,0.1

Recently Played
Europa Universalis IV,12.3
Counter-Strike: Global Offensive,2.0

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
38,52,?,10,1,22,160,10
