GameName,Id:76561198265054990
Counter-Strike: Global Offensive,432
Witch It,72
Team Fortress 2,70
Euro Truck Simulator 2,66
F1 2019,39
Battlefield 1 вт,19.3
Mafia,19.2
Phasmophobia,18.1
Ultimate Chicken Horse,11.8
BIGFOOT,7.8
Mafia: Definitive Edition,7.4
Easy eSports,5.8
DiRT Rally 2.0,4.9
PAYDAY 2,2.7
Battle Grounds III,2.4
Left 4 Dead 2,1.4
Shark Attack Deathmatch 2,1.0
Hide and Shriek,0.7
SCP: Secret Laboratory,0.7
POLYGON,0.7
Aim Lab,0.5
Business Tour - Online Multiplayer Board Game,0.4

Recently Played
Counter-Strike: Global Offensive,46.8
Source SDK Base 2007,4.8
Battlefield 1 вт,0.9
Witch It,0.0

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Friends,Wishlist
6,16,?,1,2,1,2,13,1
