GameName,Id:76561198252565786
Counter-Strike: Global Offensive,4890
Paladins,121
PLAYERUNKNOWN'S BATTLEGROUNDS,92
Rust,16.3
Tom Clancy's Rainbow Six Siege,9.7
DiRT Showdown,4.6
Warframe,3.0
Dota 2,2.6
PAYDAY 2,2.2
Counter-Strike,1.8
Warface,1.8
Doki Doki Literature Club,1.4
PRICE,1.2
UNDEFEATED,0.8
Team Fortress 2,0.8
DiRT 3 Complete Edition,0.6
Dirty Bomb,0.5
Brawlhalla,0.3
Battlerite,0.2
GWENT: The Witcher Card Game,0.1

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
16,15,?,22,2,1,5,181,2
