GameName,Id:76561198252566230
Grand Theft Auto V,608
Heroes & Generals,353
Euro Truck Simulator 2,242
Total War: EMPIRE - Definitive Edition,219
Project Zomboid,142
War Thunder,120
The Sims(TM) 3,81
Holdfast: Nations At War,41
Grand Theft Auto IV: The Complete Edition,34
Team Fortress 2,31
Fallout Shelter,30
FTL: Faster Than Light,24
Among Us,22
PAYDAY 2,20
Brawlhalla,19.4
Crusader Kings II,15.3
Red Dead Online,14.1
Foxhole,13.7
Darkest Dungeon¢ç,12.8
Counter-Strike: Global Offensive,10.8
Don't Starve Together,10.3
EVE Online,7.7
Arma 2,4.8
Arma 2: Operation Arrowhead,2.8
Destiny 2,2.2
Hell Let Loose,1.4
Toribash,1.0
Fog Of War - Free Edition,0.9

Recently Played
Red Dead Online,14.1
Grand Theft Auto IV: The Complete Edition,4.5
Brawlhalla,0.4
Crusader Kings II,0.4

Badges,Games,Inventory,Groups,Friends,Wishlist
5,21,?,1,16,28
