GameName,Id:76561198264961309
Counter-Strike: Global Offensive,29
Life is Strange¢â,17.2
Fall Guys: Ultimate Knockout,4.6
Emily is Away,0.5
Dota 2,0.2

Badges,Games,Inventory,Friends,Wishlist
3,4,?,10,2
