GameName,Id:76561198252416490
Unturned,293
Counter-Strike: Global Offensive,145
Z1 Battle Royale,41
Heroes & Generals,9.5
Insurgency,7.1
Left 4 Dead 2,3.0
Fall Guys: Ultimate Knockout,1.9
Dota 2,1.3
Don't Starve Together,0.5

Recently Played
Counter-Strike: Global Offensive,19.9
Left 4 Dead 2,3.0

Badges,Games,Inventory,Groups,Friends,Wishlist
3,8,?,7,12,0
