GameName,Id:76561198265107971
Rocket League,749
Counter-Strike: Global Offensive,341
EA SPORTS¢â FIFA 21 ,239
Grand Theft Auto V,146
ShellShock Live,71
Wallpaper Engine,46
Pummel Party,27
Among Us,17.7
Business Tour - Online Multiplayer Board Game,15.3
Fall Guys: Ultimate Knockout,13.3
X Rebirth,12.6
Move or Die,10.6
Monopoly Plus,10.0
Watch_Dogs 2,9.2
KovaaK 2.0,5.8
Easy eSports,5.7
UNO,5.6
Ultimate Chicken Horse,4.4
Realm Royale,4.1
Fallout Shelter,3.9
Left 4 Dead 2,3.8
Paladins,3.7
Trove,2.8
DiRT 3 Complete Edition,2.3
ASTRONEER,0.9
Unturned,0.6
Gang Beasts,0.5
Genital Jousting,0.4
Might & Magic Heroes Online,0.2

Recently Played
EA SPORTS¢â FIFA 21 ,43.1

ProfileProfile AwardsAwards,Badges,Games,Inventory,Groups,Friends,Wishlist
2,7,22,?,5,44,2
