GameName,Id:76561198264957389
Dota 2,2727
Counter-Strike: Global Offensive,1841
Counter-Strike,681
Easy eSports,65
Rust,18.1

Recently Played
Counter-Strike: Global Offensive,2.4

Badges,Games,Inventory,Screenshots,Friends,Wishlist
4,10,?,1,204,0
