GameName,Id:76561198252409718
Dota 2,1783
Counter-Strike: Global Offensive,716
Garry's Mod,350
Sea of Thieves,124
Unturned,115
Scrap Mechanic,109
Rust,107
Paladins,95
Crossout,92
Spintires®,82
Subnautica,81
The Witcher 3: Wild Hunt,69
PAYDAY 2,67
ASTRONEER,59
Spore,57
Left 4 Dead 2,47
Block N Load,47
Portal 2,44
Team Fortress 2,43
ARK: Survival Evolved,36
War Thunder,29
The Crew 2,24
Rocket League,24
Titanfall® 2,22
Stormworks: Build and Rescue,20
Besiege,18.9
Human: Fall Flat,18.8
Robocraft,18.6
Halo: The Master Chief Collection,17.9
Metro: Last Light Redux,17.8
Metro 2033 Redux,17.7
Soundpad,17.3
Synergy,16.6
Depth,16.2
Sven Co-op,14.9
Terraria,12.3
Don't Starve,11.7
Car Mechanic Simulator 2015,11.2
Cuphead,10.9
Half-Life 2,9.6
Iron Snout,8.3
Door Kickers,6.4
LEGO® Worlds,6.4
The Escapists 2,6.3
Stick Fight: The Game,5.7
Dota Underlords,5.7
FAR: Lone Sails,5.6
Who's Your Daddy,5.4
ORION: Prelude,5.4
60 Seconds!,5.1
theHunter: Call of the Wild™,5.1
Half dead,5.0
Serious Sam HD: The Second Encounter,4.7
Do Not Feed the Monkeys,4.5
Metal War Online: Retribution,4.4
Dishonored RHCP,4.4
Counter-Strike: Condition Zero Deleted Scenes,4.2
Half-Life 2: Episode Two,4.1
Hand Simulator,4.0
Plants vs. Zombies: Game of the Year,3.8
Goat Simulator,3.4
Hide and Shriek,3.3
Arma 2,3.2
Half-Life 2: Episode One,3.1
GRID 2,2.8
Portal,2.2
Gotham City Impostors: Free To Play,2.1
Airscape: The Fall of Gravity,2.0
High Octane Drift,1.9
Space Engineers,1.9
DiRT 3 Complete Edition,1.9
Spooky's Jump Scare Mansion,1.9
Tanki Online,1.8
Counter-Strike: Source,1.8
Counter-Strike,1.5
Car Mechanic Manager,1.5
Heroes & Generals,1.4
VRChat,1.4
Cube Destroyer,1.3
Timore 5,1.2
Lambda Wars Beta,1.1
Istrolid,1.0
There's Poop In My Soup,1.0
Reveal The Deep,0.9
Insurgency,0.9
Tales of Escape,0.6
For Honor,0.6
Switch Galaxy Ultra,0.6
Cockroach Simulator,0.5
Pirates  Vikings  & Knights II,0.5
Pressure,0.5
Half-Life 2: Lost Coast,0.3
Gear Up,0.3
Blender,0.2
Counter-Strike: Condition Zero,0.2
Crazy Buggy Racing,0.1
Medieval Engineers,0.1

Recently Played
Sea of Thieves,2.9
Dota 2,21.8
Witch It,0.3
Soundpad,2.3

Badges,Games,Inventory,Screenshots,Videos,WorkshopWorkshop ItemsItems,Reviews,Groups,Friends,Wishlist
18,84,?,116,1,3,3,1,7,4
