GameName,Id:76561198265058781
Dota 2,1440
Counter-Strike: Global Offensive,22
World of Tanks Blitz,12.2

Recently Played
World of Tanks Blitz,1.1
Dota 2,0.6

Badges,Games,Inventory,Reviews,Friends,Wishlist
4,1,?,1,3,0
