GameName,Id:76561198265059404
Counter-Strike: Global Offensive,639
Dead by Daylight,327
Grand Theft Auto IV: The Complete Edition,48
Rocket League,41
Left 4 Dead 2,38
PRO EVOLUTION SOCCER 2017 TRIAL EDITION,6.2
Dota 2,1.7
Counter-Strike,1.6
Left 4 Dead,0.7
Counter-Strike: Condition Zero Deleted Scenes,0.2
WARMODE,0.2

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
4,10,?,76,1,36,0
