GameName,Id:76561198252518832
Factorio,783
Realm Grinder,550
Terraria,444
Sid Meier's Civilization V,161
Don't Starve,125
Team Fortress 2,125
tModLoader,108
Starbound,101
Prison Architect,46
Counter-Strike: Global Offensive,37
FTL: Faster Than Light,35
Garry's Mod,22
Ultimate Chicken Horse,15.8
Celeste,13.4
Stardew Valley,7.5
Pit People,5.8
Dota 2,5.1
FortressCraft Evolved,1.5
VRChat,0.6
Source Filmmaker,0.3
RollerCoaster Tycoon 2: Triple Thrill Pack,0.2

Recently Played
Factorio,23.7
Celeste,9.2
tModLoader,0.7

Badges,Games,Inventory,Reviews,Friends,Wishlist
5,20,?,1,1,0
