GameName,Id:76561198264979299
PLAYERUNKNOWN'S BATTLEGROUNDS,804
Sid Meier's Civilization VI,567
Tom Clancy's Rainbow Six Siege,465
Dota 2,103
Grand Theft Auto V,36
Wallpaper Engine,26
Lost Castle,10.3
Counter-Strike: Global Offensive,3.7
Human: Fall Flat,3.4
The Forest,2.0
Sid Meier's Civilization V,1.5
Borderlands 2,1.3
Rust,1.0
Deceit,0.3
Crusader Kings II,0.2

Recently Played
Wallpaper Engine,0.0
Sid Meier's Civilization VI,0.8

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
3,17,?,5,1,34,0
