GameName,Id:76561198265107088
Warframe,1557
Monster Hunter: World,338
DRAGON BALL FighterZ,194
Batman¢â: Arkham Knight,83
Sekiro¢â: Shadows Die Twice,75
NieR:Automata¢â,68
Batman: Arkham City GOTY,37
METAL GEAR RISING: REVENGEANCE,33
N++,32
Sonic Mania,28
Strider,21
Tomb Raider,14.7
Mega Man Legacy Collection,14.5
Azure Striker Gunvolt,13.8
Bayonetta,12.9
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,11.7
Hellblade: Senua's Sacrifice,11.6
Sonic Adventure¢â 2 ,11.2
Batman¢â: Arkham Origins,10.6
Sonic Adventure DX,9.3
Hades,8.5
BlazBlue Cross Tag Battle,6.7
Sonic Generations,4.3
Among Us,3.6
Vanquish,3.4
Portal,3.3
Don't Starve Together,1.6
Dishonored,1.3
Super Meat Boy,1.1
SEGA Mega Drive & Genesis Classics,0.9
Phantasy Star Online 2,0.7
METAL GEAR SOLID V: THE PHANTOM PAIN,0.6
ScourgeBringer,0.6
20XX,0.6
Touhou Luna Nights,0.4
DiRT 3 Complete Edition,0.4
Dirty Bomb,0.3
Rivals of Aether,0.2

Recently Played
NieR:Automata¢â,15.7

Badges,Games,Inventory,Groups,Friends,Wishlist
4,52,?,1,7,25
