GameName,Id:76561198264953620
Counter-Strike: Global Offensive,271
Scrap Mechanic,56
Arma 3,40
Trackmania Turbo,30
Subnautica,16.6
Team Fortress 2,15.8
High Octane Drift,8.0
Rocket League,5.6
Dungeon Defenders II,4.1
EVE Online,3.1
Prominence Poker,2.3
Warface,2.0
Block N Load,2.0
Unturned,1.8
Real Pool 3D - Poolians,1.6
Dead Realm,1.4
Business Tour - Online Multiplayer Board Game,1.4
theHunter Classic,0.6
Dota 2,0.6
Stronghold Kingdoms,0.5
Fishing Planet,0.5
Toribash,0.5
Robocraft,0.5
The Sandbox Evolution,0.4
The Way of Life Free Edition,0.3
Zombie Panic! Source,0.2
Conqueror's Blade,0.2
Emily is Away,0.1

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
4,8,?,2,2,7,24
