GameName,Id:76561198265036685
Counter-Strike: Global Offensive,3211
DARK SOULS¢â: Prepare To Die Edition,70
Counter-Strike: Source,36
Hollow Knight,21
Life is Strange¢â,19.6
Counter-Strike,14.9
The Red Strings Club,13.2
Fran Bow,13.1
Metro: Last Light Redux,5.9
Outlast,5.2
Amnesia: The Dark Descent,4.9
Counter-Strike Nexon: Studio,3.8
Left 4 Dead 2,3.5
POSTAL 2,1.9
Easy eSports,1.9
Brawlhalla,1.9
Unturned,1.8
Amnesia: A Machine for Pigs,1.7
Lydia,1.5
Counter-Strike: Condition Zero,1.3
Simply Chess,1.0
Left 4 Dead,0.8
Governor of Poker 3,0.7
Paladins,0.7
Darkest Dungeon¢ç,0.4
Terraria,0.4
Last Man Standing,0.3
Cube Escape: Paradox,0.3
Worms Revolution,0.3
Paradox: A Rusty Lake Film,0.3
THE KING OF FIGHTERS: DESTINY,0.3
Fistful of Frags,0.2
Counter-Strike: Condition Zero Deleted Scenes,0.1

Recently Played
Counter-Strike: Global Offensive,6.2
Fran Bow,3.1
The Red Strings Club,2.9

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Friends,Wishlist
7,29,?,2,1,4,8,129,34
