GameName,Id:76561198265036920
Counter-Strike: Global Offensive,2901
Grand Theft Auto V,26
Max Payne 3,9.0
The Witcher 3: Wild Hunt,8.6
Tomb Raider,7.2
Wallpaper Engine,7.1
Easy eSports,1.9
Among Us,0.8
Life is Strange¢â,0.7
Pixel Studio for pixel art,0.1

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
11,12,?,1,1,1,16,83,18
