GameName,Id:76561198264958709
Counter-Strike: Global Offensive,1973
Tom Clancy's Rainbow Six Siege,1074
Garry's Mod,316
PLAYERUNKNOWN'S BATTLEGROUNDS,268
Rust,222
PAYDAY 2,129
Unturned,58
Team Fortress 2,51
Far Cry 5,46
Dying Light,45
Counter-Strike,33
Project Winter,24
Terraria,23
Sea of Thieves,19.2
Left 4 Dead 2,16.9
Among Us,12.7
Half-Life 2,7.4
Dota 2,6.4
The Forest,6.1
Deceit,5.5
BLOCKADE 3D,4.9
Hand Simulator,3.5
Counter-Strike: Source,2.6
Ring of Elysium,0.8
Dying Light: Bad Blood,0.8
Counter-Strike: Condition Zero,0.5
VRChat,0.3
Drawful 2,0.3

Recently Played
Tom Clancy's Rainbow Six Siege,31.9
Project Winter,23.8
Counter-Strike: Global Offensive,44.4
Unturned,0.3
Garry's Mod,7.3
Team Fortress 2,0.2
Among Us,3.3
Counter-Strike,0.6
Rust,2.0

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
8,35,?,2,2,25,3
