GameName,Id:76561198264957982
Counter-Strike: Global Offensive,826
Grand Theft Auto V,94
Fall Guys: Ultimate Knockout,79
ASTRONEER,75
The Witcher 2: Assassins of Kings Enhanced Edition,53
Wallpaper Engine,50
Robocraft,35
The Long Dark,32
PLAYERUNKNOWN'S BATTLEGROUNDS,12.8
Crossout,4.1
Dota 2,3.9
The Stanley Parable,3.4
Heavy Metal Machines,2.0
Paladins,1.5
BLOCKADE 3D,1.3
Star Conflict,1.3
Scrap Mechanic,1.1
PAYDAY 2,1.0
Z1 Battle Royale,0.6
Showdown Bandit,0.6
10 Second Ninja X,0.4
Fallout Shelter,0.4
LEGO¢ç Star Wars¢â: The Complete Saga,0.4
Radical Heights,0.2
Turret Tech,0.1
High Octane Drift,0.1

Recently Played
Grand Theft Auto V,10.0

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
4,17,?,1,2,24,2
