GameName,Id:76561198252412652
PLAYERUNKNOWN'S BATTLEGROUNDS,230
Counter-Strike: Global Offensive,167
Wallpaper Engine,33

Recently Played
Counter-Strike: Global Offensive,43.0
Wallpaper Engine,0.6

Badges,Games,Inventory,Friends,Wishlist
2,5,?,6,0
