GameName,Id:76561198252511420
LEGO¢ç MARVEL's Avengers,2140
LEGO¢ç STAR WARS¢â: The Force Awakens,456
LEGO¢ç MARVEL Super Heroes,164
War Thunder,23
The Mean Greens - Plastic Warfare,8.7
LIMBO,6.8
Saints Row 2,6.3
LEGO¢ç The Lord of the Rings¢â,5.3
BLOCKADE 3D,5.0
Unturned,3.7
Warface,0.7
Paladins,0.5
Heroes & Generals,0.3
Kreedz Climbing,0.2
Jotun: Valhalla Edition,0.2
Outland,0.1

Badges,Games,Inventory,Groups,Wishlist
5,24,?,1,1
