GameName,Id:76561198264968222
Counter-Strike: Global Offensive,293
Rust,147
The Elder Scrolls V: Skyrim,64
Portal,21
Portal 2,16.6
Ring of Elysium,8.0
Z1 Battle Royale,7.7
Paladins,7.6
Cities: Skylines,6.3
Wallpaper Engine,2.7
theHunter Classic,2.2
Batman¢â: Arkham Origins,1.3
scram,1.0
Scribblenauts Unlimited,0.5
Middle-earth¢â: Shadow of Mordor¢â,0.4
Last Man Standing,0.3
Quake Champions,0.2

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
5,13,?,4,1,12,3
