GameName,Id:76561198264965970
Counter-Strike: Global Offensive,257
Dota 2,248
Terraria,236
Garry's Mod,29
For Honor,10.7
HITMAN¢â 2,10.7
GRID 2,9.7
Slime Rancher,9.2
Braveland,6.9
DISTRAINT: Deluxe Edition,6.6
Warface,6.6
Romance of the Three Kingdoms Maker,5.4
Curvatron,5.4
Sins of a Solar Empire: Rebellion,5.1
Who's Your Daddy,5.0
Guacamelee! Super Turbo Championship Edition,4.8
BROKE PROTOCOL: Online City RPG,4.6
Insurgency,4.4
Fearless Fantasy,4.3
Geneshift,3.6
Orwell,3.5
KHOLAT,3.3
A Story About My Uncle,3.3
Alien: Isolation,3.1
Life is Strange 2,3.1
Kathy Rain,3.0
Hyperdrive Massacre,3.0
Company of Heroes 2,3.0
POSTAL,3.0
Murderous Pursuits,3.0
The Tiny Bang Story,3.0
Evolvation,2.9
AX:EL,2.7
Ball laB,2.5
Portal 2 Sixense Perceptual Pack,2.3
Cat Burglar: A Tail of Purrsuit,2.2
Grimm,1.8
The Descendant,1.8
Odysseus Kosmos and his Robot Quest - Episode 1,1.4
Estranged: The Departure,1.0
Kabounce,0.5
SMITE,0.5
Divide by Sheep,0.5

Badges,Games,Inventory,Groups,Friends,Wishlist
10,84,?,1,4,9
