GameName,Id:76561198252516996
American Truck Simulator,356
Euro Truck Simulator 2,86
Watch_Dogs 2,68
Broforce,62
Rocket League,50
Fallout Shelter,27
Cities: Skylines,27
Golf With Your Friends,26
Poly Bridge,25
Portal 2,22
Warframe,14.9
Terraria,13.0
Project CARS 2,12.4
Giant Machines 2017,10.6
Rust,10.6
Block N Load,1.7
Offworld Trading Company,1.2
Destiny 2,0.9
Transformice,0.8
Need for Speed: Hot Pursuit,0.8
The Escapists 2,0.6
Robocraft,0.5
Project CARS - Pagani Edition,0.3

Recently Played

Badges,Games,Inventory,Friends,Wishlist
3,39,?,10,0
