GameName,Id:76561198264964101
Unturned,375
PAYDAY 2,83
Path of Exile,70
Aftermath,49
Bloons TD Battles,29
Minion Masters,18.7
Counter-Strike Nexon: Studio,8.3
Serious Sam 3: BFE,6.1
Counter-Strike: Global Offensive,5.4
War Thunder,2.7
Spiral Knights,2.4
PlanetSide 2,2.0
BLOCKADE 3D,1.7
Trove,1.7
The Way of Life Free Edition,1.3
Infestation: The New Z,1.1
Heroes & Generals,0.9
Dota 2,0.6
theHunter Classic,0.6
Fistful of Frags,0.6
Orcs Must Die! Unchained,0.5
Realm of the Mad God Exalt,0.3
BattleStick,0.3
Blind Trust,0.2
Genesis Online,0.2
The NADI Project,0.1
Hazard Ops,0.1

Recently Played
Spacewar,2.9

Badges,Games,Inventory,Groups,Friends,Wishlist
3,8,?,8,39,0
