GameName,Id:76561198252517506
Counter-Strike: Global Offensive,392
Euro Truck Simulator 2,370
Terraria,108
Mount & Blade: Warband,68
The Elder Scrolls V: Skyrim Special Edition,65
Kingdoms,48
The Elder Scrolls V: Skyrim,39
Half-Life,27
Software Inc.,25
ARK: Survival Evolved,16.2
Realm Royale,13.8
Neverwinter,6.5
Z1 Battle Royale,6.4
Paladins,6.2
NBA 2K18,5.7
Team Fortress 2,5.6
Spellweaver,4.1
Counter-Strike,3.9
Grand Theft Auto V,3.9
Left 4 Dead,2.8
Defiance,2.7
SolForge,2.6
Construct 2 Free,2.3
Robocraft,1.9
Hard Reset,1.8
The Lord of the Rings Online¢â,1.5
Chivalry: Medieval Warfare,1.5
Warframe,1.4
Anarchy Arcade,1.2
Magic Duels,1.1
Portal,0.9
HEX: Shards of Fate,0.9
Trucks & Trailers,0.8
Bus Driver,0.8
DiRT 3 Complete Edition,0.8
Left 4 Dead 2,0.7
Counter-Strike: Condition Zero,0.6
Grand Theft Auto: Vice City,0.5
World of Soccer ,0.4
LIMBO,0.3
Broforce,0.3
GameMaker: Studio,0.3
Scania Truck Driving Simulator,0.2
Euro Truck Simulator,0.2
Yu-Gi-Oh! Duel Links,0.2
Grand Theft Auto: San Andreas,0.2
Chronicle: RuneScape Legends,0.1

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
5,56,?,24,1,1,16
