GameName,Id:76561198264964586
Counter-Strike: Global Offensive,2267
Dota 2,1957
PLAYERUNKNOWN'S BATTLEGROUNDS,372
Path of Exile,206
Grand Theft Auto V,99
Dota Underlords,60
Among Us,27
Darksiders Warmastered Edition,24
Darksiders,22
The Witcher 2: Assassins of Kings Enhanced Edition,16.5
DayZ,12.6
Reigns,12.3
Paladins,11.3
Batman¢â: Arkham Knight,11.1
Tomb Raider,10.3
Mad Max,9.5
War Thunder,9.1
Borderlands 2,8.8
Evolve Stage 2,8.7
Unturned,8.0
Dying Light,7.9
Cuisine Royale,4.6
Wallpaper Engine,4.1
Neverwinter,3.9
SMITE,3.8
Panzar,3.7
Warframe,3.1
Garry's Mod,2.3
Destiny 2,1.5
Heroes & Generals,1.5
The Long Dark,1.4
Sleeping Dogs: Definitive Edition,0.9
S.K.I.L.L. - Special Force 2,0.8
Portal 2,0.8
Deceit,0.7
Sniper Ghost Warrior 2,0.6
Block N Load,0.5
Team Fortress 2,0.4
theHunter Classic,0.1

Recently Played
Dota 2,3.2
Counter-Strike: Global Offensive,0.3
Among Us,1.2
Deceit,0.2

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
6,23,?,134,13,99,0
