GameName,Id:76561198252517006
Counter-Strike: Global Offensive,588
eFootball PES 2020,18.0
Creativerse,4.1
Team Fortress 2,2.2
World of Tanks Blitz,1.6

Badges,Games,Inventory,Groups,Friends,Wishlist
3,4,?,1,9,0
