GameName,Id:76561198252571004
The Witcher: Enhanced Edition,43
PC Building Simulator,27
Darksiders Warmastered Edition,25
The Witcher 2: Assassins of Kings Enhanced Edition,19.3
Life is Strange¢â,19.0
The Walking Dead,17.4
ShareX,17.1
The Banner Saga,14.7
Dying Light,13.2
Dead Age,12.3
Rise of the Tomb Raider,11.5
Darksiders II Deathinitive Edition,11.5
Tomb Raider,10.2
Movavi Video Suite 17,9.4
Mirror,9.0
The Incredible Adventures of Van Helsing,9.0
The Walking Dead: Season Two,7.9
Darkest Dungeon¢ç,7.2
Beholder,6.7
S.T.A.L.K.E.R.: Shadow of Chernobyl,6.6
SteamWorld Heist,5.9
Deponia,5.7
The Incredible Adventures of Van Helsing II,5.6
Euro Truck Simulator 2,5.4
State of Decay: Year-One,5.4
Dead Island Definitive Edition,5.3
World of Tanks Blitz,5.3
Wallpaper Engine,5.2
SteamWorld Dig,5.0
Counter-Strike: Global Offensive,4.6
S.T.A.L.K.E.R.: Clear Sky,4.0
S.T.A.L.K.E.R.: Call of Pripyat,3.8
Red Faction Guerrilla Re-Mars-tered,3.3
This War of Mine,3.2
Cat Quest,2.5
Grand Theft Auto IV: The Complete Edition,2.4
Russian Fishing 4,2.4
Lords Of The Fallen,2.3
Guns  Gore & Cannoli,1.6
Crysis,1.4
Reigns: Game of Thrones,1.4
Memoria,1.3
Heroes & Generals,1.2
Need for Speed: Hot Pursuit,1.0
Outlast,1.0
BDSM: Big Drunk Satanic Massacre,0.9
Chaos on Deponia,0.9
Metro 2033 Redux,0.8
Friday the 13th: Killer Puzzle,0.8
Beholder 2,0.7
Shank,0.7
Redeemer,0.6
Sniper: Ghost Warrior,0.6
Steel Rats,0.5
Frostpunk,0.5
Red Faction,0.5
Deiland,0.5
MX vs. ATV Reflex,0.5
Deus Ex: Mankind Divided¢â,0.4
Life is Strange: Before the Storm,0.4
theHunter: Call of the Wild¢â,0.4
Red Faction: Armageddon,0.4
Amnesia: A Machine for Pigs,0.4
The Long Dark,0.4
Left 4 Dead,0.4
Satellite Reign,0.3
Middle-earth¢â: Shadow of Mordor¢â,0.3
Batman: Arkham Asylum GOTY Edition,0.3
Sniper Elite,0.3
Black Squad,0.3
RUINER,0.3
Sniper Elite V2,0.3
Braveland Heroes,0.3
Guns  Gore and Cannoli 2,0.3
GRID 2,0.2
Half-Life: Source,0.2
The Sexy Brutale,0.2
Darkwood,0.1
Red Faction: Guerrilla Steam Edition,0.1
KHOLAT,0.1

Recently Played
Middle-earth¢â: Shadow of Mordor¢â,0.3
MX vs. ATV Reflex,0.3

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Friends,Wishlist
16,188,?,1,1,2,1,2,56
