GameName,Id:76561198265076228
Counter-Strike: Global Offensive,465
ARK: Survival Evolved,173
Grand Theft Auto V,82
Rocket League,26
Z1 Battle Royale,13.2
Warframe,11.3
Blood Bowl 2,8.7
Car Mechanic Simulator 2014,7.6
Left 4 Dead 2,5.4
Just Cause 3,5.2
Town of Salem,5.2
Dirty Bomb,4.6
Brawlhalla,3.2
Total War: SHOGUN 2,1.5
Garry's Mod,1.0
Dota 2,0.7
Fishing Planet,0.6
The Forest,0.5
SMITE,0.4
Warface,0.4
Line of Sight,0.2
Tactical Craft Online,0.2

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
4,21,?,21,3,37,3
