GameName,Id:76561198265045834
Counter-Strike: Global Offensive,2780
Rocket League,134
Dishonored,36
Deceit,28
Team Fortress 2,21
Block N Load,9.1
Left 4 Dead 2,7.4
PAYDAY 2,7.3
Golf It!,6.3
Stick Fight: The Game,2.9
Brawlhalla,2.9
Paladins,2.7
Garry's Mod,2.2
Half dead,1.3
360 No Scope Arena,1.2
Call of Duty: Modern Warfare 2 - Multiplayer,1.1
Overcooked,0.9
Counter-Strike: Source,0.8
Business Tour - Online Multiplayer Board Game,0.6
CreativeDestruction,0.5
Mitos.is: The Game,0.2
A Story About My Uncle,0.2

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
12,21,?,24,2,8,19,59,0
