GameName,Id:76561198265045698
Dota 2,2548
Counter-Strike: Global Offensive,423
PLAYERUNKNOWN'S BATTLEGROUNDS,40
Terraria,24
Dota 2 Test,8.1
Chivalry: Medieval Warfare,4.5

Recently Played
Counter-Strike: Global Offensive,6.9

Badges,Games,Inventory,Screenshots,Friends,Wishlist
3,5,?,2,43,0
