GameName,Id:76561198265046537
Geometry Dash,360
FreeStyle 2: Street Basketball,219
Trove,207
Terraria,95
Counter-Strike: Global Offensive,58
Paladins,12.0
Brawlhalla,8.3
KovaaK 2.0,7.6
Bully: Scholarship Edition,7.5
Batman: Arkham City GOTY,7.4
Garry's Mod,4.9
CRSED,4.2
Goat Simulator,3.1
8BitMMO,2.7
War Trigger 3,2.7
Aim Lab,2.4
Boring Man - Online Tactical Stickman Combat,2.0
SoulWorker,1.5
Team Fortress 2,1.4
Grand Theft Auto V,1.3
Z1 Battle Royale,1.1
Don't Starve Together,0.9
Darwin Project,0.9
WARMODE,0.7
Destiny 2,0.6
APB Reloaded,0.6
Rec Room,0.6
Realm Royale,0.6
Duelyst,0.6
Mabinogi,0.5
Helmet Heroes,0.5
Warframe,0.4
Freddy Fazbear's Pizzeria Simulator,0.4
Unturned,0.3
Tom Clancy's Ghost Recon Phantoms - NA,0.2
Battlerite,0.2
Brick-Force,0.2
Dungeon Hunter Champions,0.1
CrimeCraft GangWars,0.1
Cloney,0.1

Recently Played
SoulWorker,0.6
Counter-Strike: Global Offensive,0.2
Phasmophobia,0.6
Brawlhalla,1.2

Badges,Games,Inventory,Artwork,Groups,Friends,Wishlist
4,10,?,2,5,15,0
