GameName,Id:76561198265047485
Dota 2,266
ARK: Survival Evolved,162
Counter-Strike: Global Offensive,136
PLAYERUNKNOWN'S BATTLEGROUNDS,22
Warframe,22
Grand Theft Auto V,14.9
Chivalry: Medieval Warfare,14.1
Arma 3,13.7
The Forest,6.2
Halo: The Master Chief Collection,4.1
Worms Revolution,3.9
Worms Ultimate Mayhem,2.4
Trackmania Turbo,2.1
Prison Architect,2.0
Borderlands 2,1.1
Riders of Icarus,0.8
Left 4 Dead 2,0.6
For Honor,0.3
LIMBO,0.1

Recently Played
Dota 2,17.2

Badges,Games,Inventory,Groups,Friends,Wishlist
2,19,?,1,28,0
