GameName,Id:76561198265045745
Dota 2,5801
Sea of Thieves,52
Counter-Strike: Global Offensive,46
Don't Starve Together,34
Foxhole,13.4
Total War: SHOGUN 2,12.5
Dota Underlords,11.9
Albion Online,10.3
Rocket League,7.9
Robocraft,7.0
Paladins,5.4
DARK SOULS¢â III,3.1
Realm Royale,0.8
Crossout,0.5
Unturned,0.5
War Thunder,0.3
Dota 2 Player Profiles,0.2

Recently Played
Dota 2,60.7
Albion Online,0.3

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
5,13,?,65,1,2,109,1
